1932,1884,1822,1855,1866,1859,1797,1785,1880,1856
1829,1770,1812,1778,1832,1809,1795,1785,1658,1773
1780,1798,1785,1828,1758,1806,1717,1703,1788,1802
1860,1843,1835,1778,1777,1806,1819,1810,1898,1808
1768,1839,1861,1885,1898,1920,1919,1846,1880,1842
1839,1719,1806,1753,1794,1838,1820,1795,1806,1790
1688,1723,1703,1724,1731,1595,1728,1653,1726,1654
1758,1722,1788,1777,1688,1747,1794,1794,1764,1795
1584,1599,1568,1633,1677,1621,1636,1638,1533,1729
