2047,2009,2018,2045,2049,1937,2059,1998,2017,2077
1913,1887,1929,1833,1957,1976,1871,1847,1871,1919
2055,1939,2011,1917,1955,1980,1937,864,-1,1955
1851,1985,1897,1903,2079,2029,1969,1971,1959,1989
2089,2185,2153,2103,2145,2081,2055,2142,2107,2142
1945,1957,1867,1893,1871,1913,1895,1929,1903,1883
1913,1969,1971,2017,1969,1937,1899,-1,1905,1973
2028,1949,1909,2031,2002,1953,1941,1865,1913,1981
1819,1887,1763,1897,1909,1909,1811,1909,1885,1939
1877,1945,1903,1795,1935,1875,1912,1805,1911,1965
