2083,2060,2045,2034,2031,2006,2098,2084,2030,1998
1910,1904,1869,1946,1898,1903,1917,1930,1858,1922
1947,1983,1970,1950,1633,-1,1942,1971,1961,1935
1952,1896,1949,1886,1914,1926,1934,1947,1962,1871
1895,2047,2086,2069,2069,2045,2059,2068,2025,2065
2055,1807,1905,1787,1819,1875,1885,1838,1811,1848
1891,1834,1868,1844,1880,1892,1885,1916,1940,1902
1870,1880,1876,1886,1897,1853,1893,1948,1911,1880
1945,1943,1918,1881,1907,1888,1901,1932,1894,1911
